0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,30,27,28,
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,30,27,28,
0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,29,26,25,
3.7,1,0,1,0,1,6,3,0,1,0,1,3,0,1,0,1,1,0,1,29,26,29,26,25,
3.05,4,0,4,0,4,9,2.75,0.75,0.25,0.25,0.5,2.75,0.75,0.25,0.25,0.5,1,0,1,26,24,26,24,21,
8.05,4,0,4,0,4,13,2.75,0.75,0.25,0.25,0.5,2.75,0.75,0.25,0.25,0.5,1,0,1,26,21,25,23,18,
13.05,4,0,4,0,4,16,2.75,0.75,0.25,0.25,0.5,2.75,0.75,0.25,0.25,0.5,1,0,1,26,19,25,19,17,
10.7071,7,0,7,0,7,18,2.42857,0.571429,0.142857,0.142857,0.571429,2.42857,0.571429,0.142857,0.142857,0.571429,1,0,1,23,17,23,19,13,
14.3313,8,0,8,0,8,19,2.5,0.625,0.125,0.25,0.5,2.5,0.625,0.125,0.25,0.5,1,0,1,22,14,23,19,12,
17.3111,9,0,9,0,9,19,2.44444,0.555556,0.111111,0.222222,0.555556,2.44444,0.555556,0.111111,0.222222,0.555556,1,0,1,21,14,23,19,11,
20.245,10,0,10,0,10,21,2.5,0.6,0.2,0.2,0.5,2.5,0.6,0.2,0.2,0.5,1,0,1,20,13,20,18,9,
25.245,10,0,10,0,10,22,2.5,0.6,0.2,0.2,0.5,2.5,0.6,0.2,0.2,0.5,1,0,1,20,13,19,18,8,
25.475,12,0,12,0,12,21,2.5,0.583333,0.25,0.166667,0.5,2.5,0.583333,0.25,0.166667,0.5,1,0,1,18,11,19,17,8,
26.7179,14,0,14,0,14,21,2.42857,0.642857,0.214286,0.142857,0.428571,2.42857,0.642857,0.214286,0.142857,0.428571,1,0,1,16,9,19,17,8,
28.1812,16,0,16,0,16,21,2.375,0.5625,0.1875,0.125,0.5,2.375,0.5625,0.1875,0.125,0.5,1,0,1,14,9,19,17,6,
29.7722,18,0,18,0,18,21,2.33333,0.611111,0.166667,0.111111,0.444444,2.33333,0.611111,0.166667,0.111111,0.444444,1,0,1,12,7,19,17,6,
33.1605,19,0,19,0,19,21,2.31579,0.631579,0.157895,0.105263,0.421053,2.31579,0.631579,0.157895,0.105263,0.421053,1,0,1,11,6,19,17,6,
