0.15,1,0,1,0,1,57,2,0,0,0,1,2,0,0,0,1,
2.45,4,0,4,0,4,48,2.25,0.5,0,0,0.75,2.25,0.5,0,0,0.75,
5.29444,9,0,9,0,9,38,2.33333,0.555556,0,0.222222,0.555556,2.33333,0.555556,0,0.222222,0.555556,
8.81818,11,0,11,0,11,35,2.63636,0.636364,0.0909091,0.272727,0.636364,2.63636,0.636364,0.0909091,0.272727,0.636364,
9.78824,17,0,17,0,17,28,2.94118,0.647059,0.0588235,0.294118,0.941176,3,0.647059,0.0588235,0.294118,0.941176,
13.9806,18,0,18,0,18,27,2.94444,0.666667,0.0555556,0.333333,0.888889,3.05556,0.666667,0.0555556,0.333333,0.888889,
18.9806,18,0,18,0,18,27,2.94444,0.666667,0.0555556,0.333333,0.888889,3.11111,0.666667,0.0555556,0.333333,0.888889,
21.7525,20,0,20,0,20,25,2.95,0.75,0.1,0.3,0.8,3.2,0.75,0.1,0.3,0.8,
26.7525,20,0,20,0,20,25,2.95,0.75,0.1,0.3,0.8,3.3,0.75,0.1,0.3,0.8,
31.7525,20,0,20,0,20,25,2.95,0.75,0.1,0.3,0.8,3.3,0.75,0.1,0.3,0.8,
34.4275,20,1,20,0,20,25,2.95,0.75,0.1,0.3,0.8,3.3,0.75,0.1,0.3,0.8,
36.1841,22,1,22,0,22,23,3,0.727273,0.136364,0.363636,0.772727,3.31818,0.727273,0.136364,0.363636,0.772727,
41.1841,22,1,22,0,22,22,3,0.727273,0.136364,0.363636,0.772727,3.31818,0.727273,0.136364,0.363636,0.772727,
46.1841,22,1,22,0,22,22,3,0.727273,0.136364,0.363636,0.772727,3.31818,0.727273,0.136364,0.363636,0.772727,
51.1841,22,1,22,0,22,22,3,0.727273,0.136364,0.363636,0.772727,3.31818,0.727273,0.136364,0.363636,0.772727,
56.1841,22,1,22,0,22,22,3,0.727273,0.136364,0.363636,0.772727,3.31818,0.727273,0.136364,0.363636,0.772727,
58.6478,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
63.6478,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
68.6478,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
73.6478,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
78.6478,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
83.6478,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
88.6478,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
93.6478,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
98.6478,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
103.648,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
108.648,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
113.648,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
118.648,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
123.648,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
128.648,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
133.648,23,1,23,0,23,21,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
138.648,23,1,23,0,23,20,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
143.648,23,1,23,0,23,20,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
148.648,23,1,23,0,23,20,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
153.648,23,1,23,0,23,20,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
158.648,23,1,23,0,23,20,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
163.648,23,1,23,0,23,20,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
168.648,23,1,23,0,23,20,3.04348,0.73913,0.130435,0.434783,0.73913,3.34783,0.73913,0.130435,0.434783,0.73913,
